ensemble,weight_step,rows,weight_random_forest_sports,weight_logistic_sports,weight_poisson,log_loss,brier_score,accuracy,macro_f1,ece_10_bins,weight_market,weight_random_forest_market,weight_logistic_market
ensemble_sports,0.05,760,0.4,0.0,0.6000000000000001,0.9661041333951448,0.5739499879962457,0.5289473684210526,0.39049007340135966,0.022187929162639067,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.05,0.55,0.9654643196613024,0.5735629666300892,0.531578947368421,0.3921467338898532,0.01853634206162278,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.1,0.5,0.9650301234066768,0.5733089373703827,0.531578947368421,0.39128815731197086,0.018578195675800147,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.15000000000000002,0.45,0.9647981995288242,0.5731879002171263,0.5342105263157895,0.3935516884032732,0.01710164426235375,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.2,0.4,0.9647663583290338,0.5731998551703201,0.5368421052631579,0.3948359788359788,0.020812186656120273,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.25,0.35000000000000003,0.9649335248425931,0.573344802229964,0.5368421052631579,0.394592357135605,0.01617153232640113,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.30000000000000004,0.30000000000000004,0.9652997379356512,0.5736227413960578,0.5368421052631579,0.3960070496611008,0.016323752831552147,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.35000000000000003,0.25,0.9658661910984305,0.574033672668602,0.5328947368421053,0.3938813526813747,0.015730283163003518,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.4,0.2,0.9666353214821123,0.5745775960475962,0.5355263157894737,0.3958269612754663,0.012594425894056396,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.45,0.15000000000000002,0.9676109599874865,0.5752545115330405,0.5342105263157895,0.39532419994896567,0.013211586189965634,0.0,0.0,0.0
ensemble_sports,0.05,760,0.4,0.5,0.1,0.9687985648394443,0.5760644191249349,0.5342105263157895,0.39736597327921536,0.014184414876894544,0.0,0.0,0.0
