model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_market,missingindicator_home_venue_shots_on_target_for_avg_5,0.0031571687555700953,0.007731648242160015,-0.010888816997730064,0.007259211331820058,121
logistic_market,home_elo_pre,-0.007111025683600152,0.003081097519691206,0.004029928163909167,0.004740683789066842,122
logistic_market,missingindicator_away_days_rest,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,123
logistic_market,missingindicator_away_form_ppg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,124
logistic_market,missingindicator_away_form_win_rate_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,125
logistic_market,missingindicator_away_form_draw_rate_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,126
logistic_market,missingindicator_away_form_goals_for_avg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,127
logistic_market,missingindicator_away_form_goals_against_avg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,128
logistic_market,missingindicator_away_form_goal_difference_avg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,129
logistic_market,missingindicator_away_form_shots_on_target_for_avg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,130
logistic_market,missingindicator_away_form_shots_on_target_against_avg_5,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,131
logistic_market,missingindicator_away_form_ppg_10,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,132
logistic_market,missingindicator_away_form_goals_for_avg_10,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,133
logistic_market,missingindicator_away_form_goals_against_avg_10,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,134
logistic_market,missingindicator_away_form_goal_difference_avg_10,-0.006639300454435432,-0.00041740514242301254,0.007056705596858362,0.004704470397905602,135
logistic_sports,elo_expected_home,0.13111874296893045,0.06014272012611144,-0.1912614630950421,0.12750764206336132,1
logistic_sports,away_season_win_rate_pre,0.0946167428839334,0.07856414680973266,-0.1731808896936662,0.11545392646244408,2
logistic_sports,elo_difference_pre,0.1622465450422426,-0.05054081001542452,-0.1117057350268191,0.10816436336149542,3
logistic_sports,missingindicator_venue_ppg_5_difference,-0.042852776003686865,-0.11164896184030303,0.15450173784398913,0.10300115856265968,4
logistic_sports,away_elo_pre,-0.1456296084264255,0.03883847561963212,0.10679113280679295,0.09708640561761687,5
logistic_sports,away_form_goals_for_avg_5,-0.058206089977923335,0.11783945650990843,-0.059633366531986094,0.07855963767327262,6
logistic_sports,away_season_ppg_pre,-0.01989296051580817,0.10731880156166398,-0.08742584104585498,0.07154586770777571,7
logistic_sports,home_league_position_pre,0.005429007022784533,0.1014248782219113,-0.10685388524469568,0.07123592349646383,8
logistic_sports,away_season_goals_against_avg_pre,0.04130879878019663,0.061085560412302814,-0.10239435919249995,0.06826290612833313,9
logistic_sports,home_form_shots_on_target_against_avg_5,-0.05121328831604103,-0.04661334283763675,0.09782663115367717,0.06521775410245165,10
